place_id,value,time,type,id,device_id
5,1.0,2016-06-08T09:28:55,movement,30855,1210143
5,1.0,2016-06-08T09:28:57,movement,30856,1210143
5,1.0,2016-06-08T09:29:11,movement,30857,1210143
5,1.0,2016-06-08T09:29:17,movement,30858,1210143
5,1.0,2016-06-08T09:29:18,movement,30859,1210143
5,1.0,2016-06-08T09:29:23,movement,30860,1210143
5,1.0,2016-06-08T09:29:29,movement,30861,1210143
5,1.0,2016-06-08T09:29:34,movement,30862,1210143
5,1.0,2016-06-08T09:29:39,movement,30863,1210143
5,1.0,2016-06-08T09:29:40,movement,30864,1210143
5,1.0,2016-06-08T09:29:45,movement,30865,1210143
5,1.0,2016-06-08T09:29:46,movement,30866,1210143
5,1.0,2016-06-08T09:29:50,movement,30867,1210143
5,1.0,2016-06-08T09:29:51,movement,30868,1210143
5,1.0,2016-06-08T09:29:57,movement,30869,1210143
5,1.0,2016-06-08T09:29:58,movement,30870,1210143
5,0.0,2016-06-08T09:34:26,movement,30871,1210143
5,0.0,2016-06-08T09:34:27,movement,30872,1210143
5,1.0,2016-06-08T09:38:57,movement,30873,1210143
5,1.0,2016-06-08T09:39:02,movement,30874,1210143
5,1.0,2016-06-08T09:39:03,movement,30875,1210143
5,1.0,2016-06-08T09:39:09,movement,30876,1210143
5,1.0,2016-06-08T09:39:10,movement,30877,1210143
5,1.0,2016-06-08T09:39:15,movement,30878,1210143
5,1.0,2016-06-08T09:39:16,movement,30879,1210143
5,1.0,2016-06-08T09:40:09,movement,30880,1210143
5,1.0,2016-06-08T09:40:10,movement,30881,1210143
5,1.0,2016-06-08T09:40:31,movement,30882,1210143
5,1.0,2016-06-08T09:40:54,movement,30883,1210143
5,1.0,2016-06-08T09:40:59,movement,30884,1210143
5,1.0,2016-06-08T09:41,movement,30885,1210143
5,1.0,2016-06-08T09:44:46,movement,30886,1210143
5,1.0,2016-06-08T09:44:51,movement,30887,1210143
5,1.0,2016-06-08T09:44:57,movement,30888,1210143
5,1.0,2016-06-08T09:45:12,movement,30889,1210143
5,1.0,2016-06-08T09:45:13,movement,30890,1210143
5,1.0,2016-06-08T09:45:18,movement,30891,1210143
5,1.0,2016-06-08T09:45:19,movement,30892,1210143
5,1.0,2016-06-08T09:45:24,movement,30893,1210143
5,1.0,2016-06-08T09:45:25,movement,30894,1210143
5,1.0,2016-06-08T09:45:36,movement,30895,1210143
5,1.0,2016-06-08T09:45:37,movement,30896,1210143
5,1.0,2016-06-08T09:45:41,movement,30897,1210143
5,1.0,2016-06-08T09:45:42,movement,30898,1210143
5,1.0,2016-06-08T09:46:08,movement,30899,1210143
5,1.0,2016-06-08T09:46:09,movement,30900,1210143
5,1.0,2016-06-08T09:46:14,movement,30901,1210143
5,1.0,2016-06-08T09:46:14,movement,30902,1210143
5,1.0,2016-06-08T09:47:17,movement,30903,1210143
5,1.0,2016-06-08T09:47:18,movement,30904,1210143
5,1.0,2016-06-08T09:47:19,movement,30905,1210143
5,1.0,2016-06-08T09:47:35,movement,30906,1210143
5,1.0,2016-06-08T09:47:44,movement,30907,1210143
5,1.0,2016-06-08T09:47:45,movement,30908,1210143
5,1.0,2016-06-08T09:47:50,movement,30909,1210143
5,1.0,2016-06-08T09:47:55,movement,30910,1210143
5,1.0,2016-06-08T09:47:56,movement,30911,1210143
5,1.0,2016-06-08T09:48,movement,30912,1210143
5,1.0,2016-06-08T09:48:05,movement,30913,1210143
5,1.0,2016-06-08T09:48:06,movement,30914,1210143
5,1.0,2016-06-08T09:48:13,movement,30915,1210143
5,1.0,2016-06-08T09:48:15,movement,30916,1210143
5,1.0,2016-06-08T09:48:15,movement,30917,1210143
5,1.0,2016-06-08T09:48:21,movement,30918,1210143
5,1.0,2016-06-08T09:48:27,movement,30919,1210143
5,1.0,2016-06-08T09:48:51,movement,30920,1210143
5,1.0,2016-06-08T09:48:52,movement,30921,1210143
5,1.0,2016-06-08T09:48:56,movement,30922,1210143
5,1.0,2016-06-08T09:48:57,movement,30923,1210143
5,1.0,2016-06-08T09:49:01,movement,30924,1210143
5,1.0,2016-06-08T09:49:01,movement,30925,1210143
5,1.0,2016-06-08T09:49:02,movement,30926,1210143
5,1.0,2016-06-08T09:49:06,movement,30927,1210143
5,1.0,2016-06-08T09:49:11,movement,30928,1210143
5,1.0,2016-06-08T09:49:12,movement,30929,1210143
5,1.0,2016-06-08T09:49:16,movement,30930,1210143
5,1.0,2016-06-08T09:49:17,movement,30931,1210143
5,1.0,2016-06-08T09:49:23,movement,30932,1210143
5,1.0,2016-06-08T09:49:27,movement,30933,1210143
5,1.0,2016-06-08T09:49:28,movement,30934,1210143
5,1.0,2016-06-08T09:51:01,movement,30935,1210143
5,1.0,2016-06-08T09:51:07,movement,30936,1210143
5,1.0,2016-06-08T09:51:10,movement,30937,1210143
5,1.0,2016-06-08T09:51:11,movement,30938,1210143
5,1.0,2016-06-08T09:52:40,movement,30939,1210143
5,1.0,2016-06-08T09:52:42,movement,30940,1210143
5,1.0,2016-06-08T09:52:45,movement,30941,1210143
5,1.0,2016-06-08T09:52:46,movement,30942,1210143
5,1.0,2016-06-08T09:52:50,movement,30943,1210143
5,1.0,2016-06-08T09:52:51,movement,30944,1210143
5,0.0,2016-06-08T09:57:19,movement,30945,1210143
5,0.0,2016-06-08T09:57:20,movement,30946,1210143
5,1.0,2016-06-08T10:17:48,movement,30947,1210143
5,1.0,2016-06-08T10:17:49,movement,30948,1210143
5,1.0,2016-06-08T10:17:53,movement,30949,1210143
5,1.0,2016-06-08T10:17:54,movement,30950,1210143
5,1.0,2016-06-08T10:18:23,movement,30951,1210143
5,1.0,2016-06-08T10:18:24,movement,30952,1210143
5,1.0,2016-06-08T10:18:30,movement,30953,1210143
5,1.0,2016-06-08T10:18:34,movement,30954,1210143
5,1.0,2016-06-08T10:18:35,movement,30955,1210143
5,1.0,2016-06-08T10:18:36,movement,30956,1210143
5,0.0,2016-06-08T10:23:04,movement,30957,1210143
5,0.0,2016-06-08T10:23:04,movement,30958,1210143
5,1.0,2016-06-08T10:26:06,movement,30959,1210143
5,1.0,2016-06-08T10:26:07,movement,30960,1210143
5,1.0,2016-06-08T10:26:11,movement,30961,1210143
5,1.0,2016-06-08T10:26:12,movement,30962,1210143
5,1.0,2016-06-08T10:26:16,movement,30963,1210143
5,1.0,2016-06-08T10:26:17,movement,30964,1210143
5,1.0,2016-06-08T10:27:35,movement,30965,1210143
5,1.0,2016-06-08T10:27:36,movement,30966,1210143
5,1.0,2016-06-08T10:27:43,movement,30967,1210143
5,1.0,2016-06-08T10:27:44,movement,30968,1210143
5,1.0,2016-06-08T10:27:52,movement,30969,1210143
5,1.0,2016-06-08T10:27:53,movement,30970,1210143
5,1.0,2016-06-08T10:27:58,movement,30971,1210143
5,1.0,2016-06-08T10:27:59,movement,30972,1210143
5,1.0,2016-06-08T10:28:04,movement,30973,1210143
5,1.0,2016-06-08T10:28:05,movement,30974,1210143
5,0.0,2016-06-08T10:32:33,movement,30975,1210143
5,1.0,2016-06-08T10:37:54,movement,30976,1210143
5,1.0,2016-06-08T10:37:56,movement,30977,1210143
5,1.0,2016-06-08T10:38,movement,30978,1210143
5,1.0,2016-06-08T10:38:01,movement,30979,1210143
5,1.0,2016-06-08T10:38:06,movement,30980,1210143
5,1.0,2016-06-08T10:38:07,movement,30981,1210143
5,1.0,2016-06-08T10:38:17,movement,30982,1210143
5,1.0,2016-06-08T10:38:18,movement,30983,1210143
5,1.0,2016-06-08T10:39:22,movement,30984,1210143
5,1.0,2016-06-08T10:39:23,movement,30985,1210143
5,1.0,2016-06-08T10:40:28,movement,30986,1210143
5,1.0,2016-06-08T10:40:29,movement,30987,1210143
5,1.0,2016-06-08T10:40:34,movement,30988,1210143
5,1.0,2016-06-08T10:40:35,movement,30989,1210143
5,1.0,2016-06-08T10:40:38,movement,30990,1210143
5,1.0,2016-06-08T10:40:39,movement,30991,1210143
5,1.0,2016-06-08T10:40:48,movement,30992,1210143
5,1.0,2016-06-08T10:40:49,movement,30993,1210143
5,1.0,2016-06-08T10:40:57,movement,30994,1210143
5,1.0,2016-06-08T10:40:58,movement,30995,1210143
5,1.0,2016-06-08T10:41:04,movement,30996,1210143
5,1.0,2016-06-08T10:41:05,movement,30997,1210143
5,1.0,2016-06-08T10:41:19,movement,30998,1210143
5,1.0,2016-06-08T10:41:20,movement,30999,1210143
5,1.0,2016-06-08T10:41:25,movement,31000,1210143
5,1.0,2016-06-08T10:41:26,movement,31001,1210143
5,1.0,2016-06-08T10:41:33,movement,31002,1210143
5,1.0,2016-06-08T10:41:33,movement,31003,1210143
5,1.0,2016-06-08T10:41:53,movement,31004,1210143
5,1.0,2016-06-08T10:41:54,movement,31005,1210143
5,1.0,2016-06-08T10:41:58,movement,31006,1210143
5,1.0,2016-06-08T10:42:31,movement,31007,1210143
5,1.0,2016-06-08T10:42:33,movement,31008,1210143
5,1.0,2016-06-08T10:42:38,movement,31009,1210143
5,1.0,2016-06-08T10:42:39,movement,31010,1210143
5,1.0,2016-06-08T10:42:43,movement,31011,1210143
5,1.0,2016-06-08T10:42:44,movement,31012,1210143
5,1.0,2016-06-08T10:56:07,movement,31013,1210143
5,1.0,2016-06-08T10:56:08,movement,31014,1210143
5,1.0,2016-06-08T10:56:13,movement,31015,1210143
5,1.0,2016-06-08T10:56:14,movement,31016,1210143
5,1.0,2016-06-08T10:57:04,movement,31017,1210143
5,1.0,2016-06-08T10:57:10,movement,31018,1210143
5,1.0,2016-06-08T10:57:11,movement,31019,1210143
5,1.0,2016-06-08T10:57:12,movement,31020,1210143
5,1.0,2016-06-08T10:57:15,movement,31021,1210143
5,1.0,2016-06-08T10:57:16,movement,31022,1210143
5,0.0,2016-06-08T11:01:44,movement,31023,1210143
5,0.0,2016-06-08T11:01:45,movement,31024,1210143
5,1.0,2016-06-08T11:11:06,movement,31025,1210143
5,1.0,2016-06-08T11:11:07,movement,31026,1210143
5,1.0,2016-06-08T11:11:14,movement,31027,1210143
5,1.0,2016-06-08T11:11:15,movement,31028,1210143
5,1.0,2016-06-08T11:11:21,movement,31029,1210143
5,1.0,2016-06-08T11:11:22,movement,31030,1210143
5,1.0,2016-06-08T11:11:55,movement,31031,1210143
5,1.0,2016-06-08T11:11:56,movement,31032,1210143
5,1.0,2016-06-08T11:12:05,movement,31033,1210143
5,1.0,2016-06-08T11:12:06,movement,31034,1210143
5,1.0,2016-06-08T11:12:11,movement,31035,1210143
5,1.0,2016-06-08T11:12:11,movement,31036,1210143
5,1.0,2016-06-08T11:12:16,movement,31037,1210143
5,1.0,2016-06-08T11:12:17,movement,31038,1210143
5,1.0,2016-06-08T11:12:22,movement,31039,1210143
5,1.0,2016-06-08T11:12:23,movement,31040,1210143
5,1.0,2016-06-08T11:30:21,movement,31041,1210143
5,1.0,2016-06-08T11:30:22,movement,31042,1210143
5,1.0,2016-06-08T11:30:27,movement,31043,1210143
5,1.0,2016-06-08T11:30:32,movement,31044,1210143
5,1.0,2016-06-08T11:30:33,movement,31045,1210143
5,1.0,2016-06-08T11:30:37,movement,31046,1210143
5,1.0,2016-06-08T11:30:38,movement,31047,1210143
5,1.0,2016-06-08T11:30:42,movement,31048,1210143
5,1.0,2016-06-08T11:30:43,movement,31049,1210143
5,0.0,2016-06-08T11:35:10,movement,31050,1210143
5,0.0,2016-06-08T11:35:11,movement,31051,1210143
5,1.0,2016-06-08T11:35:49,movement,31052,1210143
5,1.0,2016-06-08T11:35:50,movement,31053,1210143
5,1.0,2016-06-08T11:35:59,movement,31054,1210143
5,1.0,2016-06-08T11:36,movement,31055,1210143
5,1.0,2016-06-08T11:36:10,movement,31056,1210143
5,1.0,2016-06-08T11:36:11,movement,31057,1210143
5,1.0,2016-06-08T11:36:19,movement,31058,1210143
5,1.0,2016-06-08T11:36:19,movement,31059,1210143
5,1.0,2016-06-08T11:36:24,movement,31060,1210143
5,1.0,2016-06-08T11:36:25,movement,31061,1210143
5,1.0,2016-06-08T11:36:30,movement,31062,1210143
5,1.0,2016-06-08T11:36:31,movement,31063,1210143
5,1.0,2016-06-08T11:36:35,movement,31064,1210143
5,1.0,2016-06-08T11:36:36,movement,31065,1210143
5,1.0,2016-06-08T11:36:40,movement,31066,1210143
5,1.0,2016-06-08T11:36:41,movement,31067,1210143
5,1.0,2016-06-08T11:36:49,movement,31068,1210143
5,1.0,2016-06-08T11:36:50,movement,31069,1210143
5,1.0,2016-06-08T11:36:55,movement,31070,1210143
5,1.0,2016-06-08T11:36:56,movement,31071,1210143
5,1.0,2016-06-08T11:37:21,movement,31072,1210143
5,1.0,2016-06-08T11:37:22,movement,31073,1210143
5,1.0,2016-06-08T11:37:26,movement,31074,1210143
5,1.0,2016-06-08T11:37:27,movement,31075,1210143
5,1.0,2016-06-08T11:37:56,movement,31076,1210143
5,1.0,2016-06-08T11:37:57,movement,31077,1210143
5,1.0,2016-06-08T11:38:05,movement,31078,1210143
5,1.0,2016-06-08T11:38:06,movement,31079,1210143
5,1.0,2016-06-08T11:38:19,movement,31080,1210143
5,1.0,2016-06-08T11:38:19,movement,31081,1210143
5,1.0,2016-06-08T11:38:25,movement,31082,1210143
5,1.0,2016-06-08T11:38:34,movement,31083,1210143
5,1.0,2016-06-08T11:38:39,movement,31084,1210143
5,1.0,2016-06-08T11:38:44,movement,31085,1210143
5,1.0,2016-06-08T11:39:06,movement,31086,1210143
5,1.0,2016-06-08T11:39:07,movement,31087,1210143
5,1.0,2016-06-08T11:39:11,movement,31088,1210143
5,1.0,2016-06-08T11:39:17,movement,31089,1210143
5,0.0,2016-06-08T11:43:45,movement,31090,1210143
5,0.0,2016-06-08T11:43:46,movement,31091,1210143
5,1.0,2016-06-08T11:47:29,movement,31092,1210143
5,1.0,2016-06-08T11:47:29,movement,31093,1210143
5,1.0,2016-06-08T11:47:33,movement,31094,1210143
5,1.0,2016-06-08T11:47:34,movement,31095,1210143
5,1.0,2016-06-08T11:47:39,movement,31096,1210143
5,1.0,2016-06-08T11:47:40,movement,31097,1210143
5,1.0,2016-06-08T11:49:21,movement,31098,1210143
5,1.0,2016-06-08T11:49:22,movement,31099,1210143
5,1.0,2016-06-08T11:50:04,movement,31100,1210143
5,1.0,2016-06-08T11:50:05,movement,31101,1210143
5,1.0,2016-06-08T11:50:22,movement,31103,1210143
5,1.0,2016-06-08T11:50:27,movement,31104,1210143
5,1.0,2016-06-08T11:50:28,movement,31105,1210143
5,1.0,2016-06-08T11:50:32,movement,31106,1210143
5,1.0,2016-06-08T11:50:33,movement,31107,1210143
5,1.0,2016-06-08T11:50:38,movement,31108,1210143
5,1.0,2016-06-08T11:50:39,movement,31109,1210143
5,1.0,2016-06-08T11:50:43,movement,31110,1210143
5,1.0,2016-06-08T11:50:44,movement,31111,1210143
5,1.0,2016-06-08T11:52:41,movement,31112,1210143
5,1.0,2016-06-08T11:52:42,movement,31113,1210143
5,1.0,2016-06-08T11:52:48,movement,31114,1210143
5,1.0,2016-06-08T11:52:49,movement,31115,1210143
5,1.0,2016-06-08T11:52:55,movement,31116,1210143
5,1.0,2016-06-08T11:52:56,movement,31117,1210143
5,1.0,2016-06-08T11:54,movement,31118,1210143
5,1.0,2016-06-08T11:54:01,movement,31119,1210143
5,1.0,2016-06-08T11:54:07,movement,31120,1210143
5,1.0,2016-06-08T11:54:08,movement,31121,1210143
5,1.0,2016-06-08T12:09:43,movement,31122,1210143
5,1.0,2016-06-08T12:10:15,movement,31123,1210143
5,1.0,2016-06-08T12:10:17,movement,31124,1210143
5,1.0,2016-06-08T12:10:22,movement,31125,1210143
5,1.0,2016-06-08T12:10:23,movement,31126,1210143
5,1.0,2016-06-08T12:10:28,movement,31127,1210143
5,1.0,2016-06-08T12:10:29,movement,31128,1210143
5,0.0,2016-06-08T12:14:57,movement,31129,1210143
5,1.0,2016-06-08T12:17:27,movement,31130,1210143
5,1.0,2016-06-08T12:17:32,movement,31131,1210143
5,1.0,2016-06-08T12:17:33,movement,31132,1210143
5,1.0,2016-06-08T12:18:20,movement,31133,1210143
5,1.0,2016-06-08T12:18:24,movement,31134,1210143
5,1.0,2016-06-08T12:18:30,movement,31135,1210143
5,1.0,2016-06-08T12:18:30,movement,31136,1210143
5,1.0,2016-06-08T12:18:33,movement,31137,1210143
5,1.0,2016-06-08T12:18:34,movement,31138,1210143
5,1.0,2016-06-08T12:21:43,movement,31139,1210143
5,1.0,2016-06-08T12:21:49,movement,31140,1210143
5,1.0,2016-06-08T12:21:50,movement,31141,1210143
5,1.0,2016-06-08T12:21:55,movement,31142,1210143
5,1.0,2016-06-08T12:21:56,movement,31143,1210143
5,1.0,2016-06-08T12:22:32,movement,31144,1210143
5,1.0,2016-06-08T12:22:33,movement,31145,1210143
5,1.0,2016-06-08T12:23:29,movement,31146,1210143
5,1.0,2016-06-08T12:23:34,movement,31147,1210143
5,1.0,2016-06-08T12:23:39,movement,31148,1210143
5,1.0,2016-06-08T12:23:40,movement,31149,1210143
5,1.0,2016-06-08T12:23:43,movement,31150,1210143
5,1.0,2016-06-08T12:23:44,movement,31151,1210143
5,1.0,2016-06-08T12:23:48,movement,31152,1210143
5,1.0,2016-06-08T12:23:49,movement,31153,1210143
5,1.0,2016-06-08T12:23:54,movement,31154,1210143
5,1.0,2016-06-08T12:23:55,movement,31155,1210143
5,1.0,2016-06-08T12:24:06,movement,31156,1210143
5,1.0,2016-06-08T12:24:07,movement,31157,1210143
5,1.0,2016-06-08T12:24:14,movement,31158,1210143
5,1.0,2016-06-08T12:24:15,movement,31159,1210143
5,1.0,2016-06-08T12:25,movement,31160,1210143
5,1.0,2016-06-08T12:25:01,movement,31161,1210143
5,1.0,2016-06-08T12:25:06,movement,31162,1210143
5,1.0,2016-06-08T12:25:07,movement,31163,1210143
5,1.0,2016-06-08T12:25:11,movement,31164,1210143
5,1.0,2016-06-08T12:25:12,movement,31165,1210143
5,0.0,2016-06-08T12:29:40,movement,31166,1210143
5,0.0,2016-06-08T12:29:41,movement,31167,1210143
5,1.0,2016-06-08T13:02:24,movement,31168,1210143
5,1.0,2016-06-08T13:02:25,movement,31169,1210143
5,1.0,2016-06-08T13:02:29,movement,31170,1210143
5,1.0,2016-06-08T13:03,movement,31171,1210143
5,1.0,2016-06-08T13:03:07,movement,31172,1210143
5,1.0,2016-06-08T13:03:08,movement,31173,1210143
5,0.0,2016-06-08T13:07:36,movement,31174,1210143
5,0.0,2016-06-08T13:07:36,movement,31175,1210143
5,1.0,2016-06-08T13:12:38,movement,31176,1210143
5,1.0,2016-06-08T13:12:39,movement,31177,1210143
5,1.0,2016-06-08T13:13:36,movement,31178,1210143
5,1.0,2016-06-08T13:13:37,movement,31179,1210143
5,1.0,2016-06-08T13:13:41,movement,31180,1210143
5,1.0,2016-06-08T13:13:42,movement,31181,1210143
5,0.0,2016-06-08T13:18:10,movement,31182,1210143
5,0.0,2016-06-08T13:18:11,movement,31183,1210143
5,1.0,2016-06-08T13:20:10,movement,31184,1210143
5,1.0,2016-06-08T13:20:23,movement,31185,1210143
5,1.0,2016-06-08T13:20:24,movement,31186,1210143
5,1.0,2016-06-08T13:20:28,movement,31187,1210143
5,1.0,2016-06-08T13:20:29,movement,31188,1210143
5,1.0,2016-06-08T13:20:32,movement,31189,1210143
5,1.0,2016-06-08T13:20:33,movement,31190,1210143
5,1.0,2016-06-08T13:21:48,movement,31191,1210143
5,1.0,2016-06-08T13:21:49,movement,31192,1210143
5,1.0,2016-06-08T13:21:55,movement,31193,1210143
5,1.0,2016-06-08T13:22,movement,31194,1210143
5,1.0,2016-06-08T13:22:01,movement,31195,1210143
5,1.0,2016-06-08T13:22:05,movement,31196,1210143
5,1.0,2016-06-08T13:22:06,movement,31197,1210143
5,1.0,2016-06-08T13:22:10,movement,31198,1210143
5,1.0,2016-06-08T13:28:48,movement,31199,1210143
5,1.0,2016-06-08T13:28:52,movement,31200,1210143
5,1.0,2016-06-08T13:28:53,movement,31201,1210143
5,1.0,2016-06-08T13:28:58,movement,31202,1210143
5,1.0,2016-06-08T13:28:59,movement,31203,1210143
5,1.0,2016-06-08T13:29:24,movement,31204,1210143
5,1.0,2016-06-08T13:29:25,movement,31205,1210143
5,1.0,2016-06-08T13:29:34,movement,31206,1210143
5,1.0,2016-06-08T13:29:41,movement,31207,1210143
5,1.0,2016-06-08T13:29:51,movement,31208,1210143
5,1.0,2016-06-08T13:29:52,movement,31209,1210143
5,1.0,2016-06-08T13:29:56,movement,31210,1210143
5,1.0,2016-06-08T13:30:39,movement,31211,1210143
5,1.0,2016-06-08T13:30:40,movement,31212,1210143
5,1.0,2016-06-08T13:31:21,movement,31213,1210143
5,1.0,2016-06-08T13:31:22,movement,31214,1210143
5,1.0,2016-06-08T13:31:23,movement,31215,1210143
5,1.0,2016-06-08T13:32:45,movement,31216,1210143
5,1.0,2016-06-08T13:32:46,movement,31217,1210143
5,1.0,2016-06-08T13:33:36,movement,31218,1210143
5,1.0,2016-06-08T13:33:37,movement,31219,1210143
5,1.0,2016-06-08T13:34:11,movement,31220,1210143
5,1.0,2016-06-08T13:34:12,movement,31221,1210143
5,1.0,2016-06-08T13:34:18,movement,31222,1210143
5,1.0,2016-06-08T13:34:18,movement,31223,1210143
5,1.0,2016-06-08T13:34:22,movement,31224,1210143
5,1.0,2016-06-08T13:34:23,movement,31225,1210143
5,1.0,2016-06-08T13:34:27,movement,31226,1210143
5,1.0,2016-06-08T13:34:31,movement,31227,1210143
5,1.0,2016-06-08T13:34:32,movement,31228,1210143
5,1.0,2016-06-08T13:34:36,movement,31229,1210143
5,1.0,2016-06-08T13:34:37,movement,31230,1210143
5,1.0,2016-06-08T13:34:41,movement,31231,1210143
5,1.0,2016-06-08T13:34:42,movement,31232,1210143
5,1.0,2016-06-08T13:34:47,movement,31233,1210143
5,1.0,2016-06-08T13:34:55,movement,31234,1210143
5,1.0,2016-06-08T13:35,movement,31235,1210143
5,0.0,2016-06-08T13:39:29,movement,31236,1210143
5,0.0,2016-06-08T13:39:30,movement,31237,1210143
5,1.0,2016-06-08T13:54:33,movement,31238,1210143
5,1.0,2016-06-08T13:54:38,movement,31239,1210143
5,1.0,2016-06-08T13:54:39,movement,31240,1210143
5,1.0,2016-06-08T13:55:21,movement,31241,1210143
5,1.0,2016-06-08T13:55:22,movement,31242,1210143
5,1.0,2016-06-08T13:55:26,movement,31243,1210143
5,1.0,2016-06-08T13:55:30,movement,31244,1210143
5,1.0,2016-06-08T13:55:31,movement,31245,1210143
5,1.0,2016-06-08T13:55:35,movement,31246,1210143
5,1.0,2016-06-08T13:55:37,movement,31247,1210143
5,1.0,2016-06-08T14:23:51,movement,31248,1210143
5,1.0,2016-06-08T14:23:52,movement,31249,1210143
5,1.0,2016-06-08T14:23:57,movement,31250,1210143
5,1.0,2016-06-08T14:23:58,movement,31251,1210143
5,1.0,2016-06-08T14:24:23,movement,31252,1210143
5,1.0,2016-06-08T14:24:24,movement,31253,1210143
5,1.0,2016-06-08T14:24:34,movement,31254,1210143
5,1.0,2016-06-08T14:24:35,movement,31255,1210143
5,1.0,2016-06-08T14:24:47,movement,31256,1210143
5,1.0,2016-06-08T14:24:50,movement,31257,1210143
5,1.0,2016-06-08T15:00:01,movement,31258,1210143
5,1.0,2016-06-08T15:00:02,movement,31259,1210143
5,1.0,2016-06-08T15:00:03,movement,31260,1210143
5,1.0,2016-06-08T15:00:07,movement,31261,1210143
5,1.0,2016-06-08T15:00:15,movement,31262,1210143
5,1.0,2016-06-08T15:00:15,movement,31263,1210143
5,1.0,2016-06-08T15:01:01,movement,31264,1210143
5,1.0,2016-06-08T15:01:02,movement,31265,1210143
5,1.0,2016-06-08T15:01:06,movement,31266,1210143
5,1.0,2016-06-08T15:01:07,movement,31267,1210143
5,1.0,2016-06-08T15:01:14,movement,31268,1210143
5,1.0,2016-06-08T15:01:15,movement,31269,1210143
5,1.0,2016-06-08T15:01:21,movement,31270,1210143
5,1.0,2016-06-08T15:01:23,movement,31271,1210143
5,0.0,2016-06-08T15:05:50,movement,31272,1210143
5,0.0,2016-06-08T15:05:51,movement,31273,1210143
5,1.0,2016-06-08T15:35:57,movement,31274,1210143
5,1.0,2016-06-08T15:35:58,movement,31275,1210143
5,1.0,2016-06-08T15:36:03,movement,31276,1210143
5,1.0,2016-06-08T15:36:04,movement,31277,1210143
5,1.0,2016-06-08T15:37:53,movement,31278,1210143
5,1.0,2016-06-08T15:37:54,movement,31279,1210143
5,1.0,2016-06-08T15:38,movement,31280,1210143
5,1.0,2016-06-08T15:38:01,movement,31281,1210143
5,1.0,2016-06-08T15:38:14,movement,31282,1210143
5,1.0,2016-06-08T15:38:15,movement,31283,1210143
5,1.0,2016-06-08T15:38:21,movement,31284,1210143
5,1.0,2016-06-08T15:38:22,movement,31285,1210143
5,1.0,2016-06-08T15:38:41,movement,31286,1210143
5,1.0,2016-06-08T15:38:42,movement,31287,1210143
5,1.0,2016-06-08T15:38:48,movement,31288,1210143
5,1.0,2016-06-08T15:38:49,movement,31289,1210143
5,1.0,2016-06-08T15:38:53,movement,31290,1210143
5,1.0,2016-06-08T15:38:54,movement,31291,1210143
5,1.0,2016-06-09T05:01:21,movement,31292,1210143
5,1.0,2016-06-09T05:01:22,movement,31293,1210143
5,1.0,2016-06-09T05:01:27,movement,31294,1210143
5,1.0,2016-06-09T05:01:31,movement,31295,1210143
5,1.0,2016-06-09T05:01:32,movement,31296,1210143
5,1.0,2016-06-09T05:01:39,movement,31297,1210143
5,1.0,2016-06-09T05:01:40,movement,31298,1210143
5,1.0,2016-06-09T05:05:59,movement,31299,1210143
5,1.0,2016-06-09T05:06:30,movement,31300,1210143
5,1.0,2016-06-09T05:06:31,movement,31301,1210143
5,1.0,2016-06-09T05:06:36,movement,31302,1210143
5,1.0,2016-06-09T05:06:41,movement,31303,1210143
5,1.0,2016-06-09T05:06:42,movement,31304,1210143
5,1.0,2016-06-09T05:06:53,movement,31305,1210143
5,1.0,2016-06-09T05:06:54,movement,31306,1210143
5,1.0,2016-06-09T05:07:03,movement,31307,1210143
5,1.0,2016-06-09T05:07:04,movement,31308,1210143
5,1.0,2016-06-09T05:07:07,movement,31309,1210143
5,1.0,2016-06-09T05:07:08,movement,31310,1210143
5,1.0,2016-06-09T05:07:12,movement,31311,1210143
5,1.0,2016-06-09T05:07:13,movement,31312,1210143
5,1.0,2016-06-09T05:07:17,movement,31313,1210143
5,1.0,2016-06-09T05:07:18,movement,31314,1210143
5,1.0,2016-06-09T05:07:21,movement,31315,1210143
5,1.0,2016-06-09T05:07:22,movement,31316,1210143
5,1.0,2016-06-09T05:07:27,movement,31317,1210143
5,0.0,2016-06-09T05:11:55,movement,31318,1210143
5,1.0,2016-06-09T05:37:11,movement,31319,1210143
5,1.0,2016-06-09T05:37:15,movement,31320,1210143
5,1.0,2016-06-09T05:40:13,movement,31321,1210143
5,1.0,2016-06-09T05:40:14,movement,31322,1210143
5,1.0,2016-06-09T05:40:23,movement,31323,1210143
5,1.0,2016-06-09T05:40:24,movement,31324,1210143
5,1.0,2016-06-09T05:41:24,movement,31325,1210143
5,1.0,2016-06-09T05:41:25,movement,31326,1210143
5,1.0,2016-06-09T05:41:46,movement,31327,1210143
5,1.0,2016-06-09T05:41:47,movement,31328,1210143
5,1.0,2016-06-09T05:41:51,movement,31329,1210143
5,1.0,2016-06-09T05:41:53,movement,31330,1210143
5,1.0,2016-06-09T05:41:57,movement,31331,1210143
5,1.0,2016-06-09T05:41:58,movement,31332,1210143
5,1.0,2016-06-09T05:42:02,movement,31333,1210143
5,1.0,2016-06-09T05:42:03,movement,31334,1210143
5,1.0,2016-06-09T05:42:11,movement,31335,1210143
5,1.0,2016-06-09T05:42:12,movement,31336,1210143
5,0.0,2016-06-09T05:46:39,movement,31337,1210143
